id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
8726,User8726,62.0,Female,,Side,Education,Morning,1
4364,User4364,62.0,,Mobile,Top,,Morning,0
3002,User3002,52.0,Male,Mobile,Bottom,News,Afternoon,0
3325,User3325,,Male,,,Education,Morning,1
2428,User2428,,,Tablet,,,Morning,1
3236,User3236,56.0,Female,,Bottom,Education,,1
6781,User6781,42.0,,Mobile,,Entertainment,Night,0
250,User250,,Non-Binary,Mobile,Bottom,News,Afternoon,1
7930,User7930,35.0,Female,Mobile,Bottom,Social Media,Evening,0
1320,User1320,42.0,,Mobile,Bottom,Shopping,Night,0
1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1
404,User404,59.0,Male,,,Shopping,Afternoon,0
1264,User1264,,Non-Binary,,Bottom,,Afternoon,0
9070,User9070,,Non-Binary,,,,Morning,1
9234,User9234,20.0,Male,,Bottom,,Morning,1
9070,User9070,,Non-Binary,Tablet,Bottom,,Morning,1
5569,User5569,,,Mobile,Bottom,,Afternoon,1
2023,User2023,,Non-Binary,Desktop,Top,,Morning,1
3786,User3786,,,,,,,0
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Night,1
6701,User6701,56.0,Non-Binary,,Top,,,0
8115,User8115,20.0,Female,Mobile,,Social Media,Afternoon,1
9976,User9976,57.0,Male,Tablet,Top,,,0
1034,User1034,,,Desktop,Side,Shopping,Morning,0
9146,User9146,,,Desktop,Top,,,1
6202,User6202,,Female,,Bottom,Shopping,,1
3740,User3740,,Non-Binary,Tablet,Side,,,1
4756,User4756,59.0,,,,Education,Evening,1
1190,User1190,,,Tablet,Bottom,Education,,1
7878,User7878,60.0,,,Side,,,1
4141,User4141,61.0,,Tablet,Top,Social Media,Night,0
9888,User9888,49.0,Male,,Top,News,,1
3225,User3225,23.0,,,Bottom,Entertainment,Morning,1
6299,User6299,38.0,Non-Binary,Tablet,Top,Social Media,Afternoon,0
4086,User4086,,Female,Desktop,Top,Entertainment,Morning,1
4957,User4957,58.0,Male,Desktop,Bottom,Social Media,Evening,1
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1
6324,User6324,,,Desktop,,Shopping,Morning,0
8862,User8862,,,Mobile,Side,,Afternoon,1
2311,User2311,,,Desktop,Bottom,,Afternoon,1
5418,User5418,34.0,Male,Mobile,Top,Entertainment,,1
979,User979,,,Desktop,Top,,Evening,0
2129,User2129,47.0,,,,Social Media,Evening,1
301,User301,59.0,Male,Tablet,Side,,,1
3803,User3803,,Female,Mobile,Top,,Morning,1
9892,User9892,51.0,,Tablet,Side,,,1
9397,User9397,19.0,,Tablet,Top,Entertainment,,1
8166,User8166,39.0,Non-Binary,Tablet,Side,,Morning,0
9842,User9842,43.0,Non-Binary,Mobile,Top,,Afternoon,1
400,User400,52.0,Non-Binary,Tablet,Side,,Evening,1
4462,User4462,52.0,,Tablet,Bottom,,Afternoon,1
2934,User2934,26.0,,Desktop,Top,,Afternoon,1
6188,User6188,20.0,Male,Desktop,Bottom,,,1
6202,User6202,,Female,Tablet,Bottom,,,1
238,User238,55.0,,,Side,Shopping,Evening,0
5308,User5308,,Non-Binary,Desktop,,,Night,1
6679,User6679,,Male,Tablet,Bottom,Entertainment,Night,1
8226,User8226,,Male,Tablet,,,Morning,1
4314,User4314,39.0,,Tablet,,Social Media,Morning,0
7971,User7971,,,,Top,,Evening,1
7670,User7670,54.0,Female,Tablet,Top,Education,Night,1
2129,User2129,47.0,,Tablet,,,,1
3075,User3075,33.0,Non-Binary,Tablet,,,Night,0
9753,User9753,,,Tablet,Top,Entertainment,Night,1
3297,User3297,18.0,Female,Tablet,,,Night,1
5420,User5420,39.0,Male,,Bottom,Education,Morning,1
408,User408,,Non-Binary,,Top,Shopping,Evening,0
707,User707,42.0,Female,Desktop,Top,,,0
1242,User1242,,Non-Binary,Tablet,Top,Entertainment,Evening,0
5890,User5890,56.0,Female,Mobile,Bottom,News,Night,1
9075,User9075,,,Mobile,,,Night,1
3144,User3144,24.0,Male,Desktop,Side,Shopping,Morning,1
6462,User6462,,,Tablet,Side,Education,Evening,1
2156,User2156,46.0,Female,Tablet,,,Afternoon,1
5878,User5878,,,,Bottom,Education,,1
1171,User1171,,,,,,Night,1
6597,User6597,,,Tablet,,Social Media,Afternoon,0
9572,User9572,38.0,,Mobile,Bottom,Social Media,Morning,1
6449,User6449,42.0,,Desktop,Top,Shopping,Night,1
1704,User1704,61.0,Female,Tablet,,Shopping,Evening,1
2474,User2474,,Male,Desktop,Top,,,0
188,User188,,,Tablet,Bottom,News,Morning,1
670,User670,,,Desktop,Top,Shopping,,1
8768,User8768,21.0,,Mobile,Top,Social Media,Evening,0
4520,User4520,,,Tablet,Bottom,News,,0
6811,User6811,,Male,Mobile,Bottom,Education,Evening,1
7,User7,,Female,Tablet,Bottom,,Evening,1
5231,User5231,,Female,Desktop,,Entertainment,Night,0
2891,User2891,18.0,Female,,,Education,Night,0
1146,User1146,,Female,Mobile,Side,Entertainment,Evening,0
7313,User7313,,Non-Binary,Mobile,Side,,Night,1
9290,User9290,61.0,,Desktop,Bottom,Entertainment,,1
9758,User9758,,,Mobile,,News,Morning,0
3333,User3333,30.0,Male,Tablet,,,Evening,1
5574,User5574,,Female,Desktop,Bottom,Shopping,Afternoon,1
6434,User6434,36.0,Male,Mobile,Top,Entertainment,Night,0
2023,User2023,19.0,Non-Binary,Desktop,,,Morning,1
5979,User5979,54.0,Male,Desktop,Bottom,Education,Night,0
9227,User9227,,,Mobile,,,Morning,1
9789,User9789,36.0,,,,,Morning,1
9747,User9747,,Non-Binary,Mobile,Top,,Night,0
6863,User6863,51.0,,Desktop,Side,,Morning,1
7422,User7422,20.0,Female,Desktop,Top,,Evening,1
9234,User9234,20.0,,Desktop,Bottom,,Morning,1
6553,User6553,,,Desktop,Bottom,Education,Morning,1
5303,User5303,53.0,Male,Mobile,,,Evening,0
2311,User2311,,,Desktop,Bottom,,,1
1305,User1305,,Female,Tablet,Top,News,Night,1
3381,User3381,47.0,Male,Tablet,Top,,Morning,0
7100,User7100,,,,Top,,,0
8226,User8226,,,Tablet,Top,,Morning,1
4350,User4350,40.0,,Mobile,,,,0
4462,User4462,52.0,,Tablet,Bottom,,Afternoon,1
8326,User8326,23.0,Female,,Bottom,Entertainment,Evening,1
5574,User5574,52.0,Female,Desktop,,,Afternoon,1
3333,User3333,30.0,Male,,,,Evening,1
5756,User5756,,Non-Binary,Tablet,Top,Shopping,Afternoon,1
4548,User4548,,Male,Desktop,Side,Entertainment,Evening,1
3062,User3062,34.0,,Desktop,Bottom,Entertainment,Evening,1
1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1
5569,User5569,,,Mobile,,,Afternoon,1
3014,User3014,,,,Top,,Afternoon,1
1282,User1282,23.0,,Desktop,,Social Media,Morning,0
7040,User7040,40.0,,Tablet,,News,Afternoon,0
5921,User5921,,,Desktop,Side,,,1
7993,User7993,,Non-Binary,Mobile,Bottom,,Morning,1
9774,User9774,55.0,Male,,,,Afternoon,0
9071,User9071,,Female,,Side,,Morning,0
4621,User4621,20.0,,Desktop,Top,,,1
5912,User5912,41.0,Non-Binary,Mobile,,Education,Night,1
7693,User7693,,,Desktop,,,,0
2023,User2023,19.0,,Desktop,Top,,,1
7498,User7498,,Male,Mobile,,Shopping,,1
6657,User6657,22.0,,Desktop,,News,,1
1113,User1113,60.0,Non-Binary,Desktop,Bottom,Social Media,Morning,0
4266,User4266,28.0,,Desktop,Side,News,Morning,1
9090,User9090,41.0,Male,Desktop,Side,,Morning,1
4539,User4539,54.0,Male,Mobile,,,,1
9422,User9422,21.0,,Mobile,Side,Entertainment,,1
5623,User5623,53.0,,Desktop,Side,,Morning,1
3854,User3854,56.0,,Tablet,Bottom,Social Media,,1
7941,User7941,41.0,Female,Desktop,Bottom,,,1
3330,User3330,,Male,Desktop,Top,News,,1
8900,User8900,30.0,Non-Binary,,Top,,Morning,0
3543,User3543,55.0,,,Top,,Night,1
4889,User4889,45.0,,Tablet,Bottom,News,Evening,1
9397,User9397,19.0,,Tablet,,Entertainment,,1
461,User461,20.0,,Tablet,Side,Entertainment,,0
5574,User5574,,,,Bottom,,Afternoon,1
2924,User2924,,,,Bottom,,Morning,0
1180,User1180,,Male,Mobile,Top,,Night,0
1197,User1197,62.0,Male,Mobile,Top,Social Media,Night,1
373,User373,34.0,,,Top,Education,Evening,1
2722,User2722,39.0,,Desktop,Top,,,1
6862,User6862,,Male,Tablet,,Education,,1
2272,User2272,,,Tablet,,News,Morning,1
3336,User3336,,,Desktop,Bottom,,Morning,1
1710,User1710,37.0,,,Side,Entertainment,,1
5890,User5890,,Female,Mobile,Bottom,,Night,1
3268,User3268,38.0,Male,Tablet,Bottom,,Afternoon,0
3908,User3908,50.0,Female,,,,Evening,1
5301,User5301,,Male,Tablet,,Social Media,Night,1
9083,User9083,,,Tablet,,,,0
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1
6074,User6074,35.0,Male,Mobile,Bottom,,Afternoon,1
5507,User5507,31.0,,,,Education,Morning,0
1554,User1554,57.0,,Tablet,Side,Social Media,Night,0
2289,User2289,,Female,,Bottom,Shopping,Morning,1
2155,User2155,,Female,Desktop,Side,Education,,0
9231,User9231,21.0,,,Top,Shopping,Evening,1
8190,User8190,26.0,,,,,Afternoon,1
3239,User3239,19.0,,Desktop,Side,,Night,0
9499,User9499,,,Mobile,Bottom,Social Media,Morning,1
8515,User8515,,Non-Binary,Mobile,Bottom,Entertainment,Night,1
7152,User7152,32.0,,Tablet,Side,,Morning,1
805,User805,,,Desktop,Bottom,,Evening,1
315,User315,,Non-Binary,Desktop,Side,Social Media,Evening,1
606,User606,,Non-Binary,,Bottom,,Afternoon,1
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1
1760,User1760,,,Desktop,Side,,,0
5395,User5395,52.0,Female,Desktop,Bottom,Education,Afternoon,0
4338,User4338,,,,Side,Entertainment,Morning,0
6167,User6167,20.0,Male,,Side,Shopping,Night,1
9609,User9609,34.0,,Mobile,Top,,Afternoon,0
7971,User7971,,Non-Binary,Tablet,Top,,,1
5635,User5635,40.0,,Mobile,Bottom,Entertainment,,0
5878,User5878,,,Tablet,,,Afternoon,1
1526,User1526,50.0,,Mobile,Top,,Afternoon,0
9412,User9412,34.0,,Mobile,Bottom,Social Media,Morning,1
928,User928,,Male,Desktop,Side,Social Media,Night,1
606,User606,,Non-Binary,Desktop,,Entertainment,Afternoon,1
5909,User5909,,,Tablet,,,Afternoon,1
2876,User2876,23.0,Non-Binary,,Top,Education,Morning,1
4726,User4726,29.0,Non-Binary,,Top,Entertainment,Evening,0
4228,User4228,,,Desktop,Side,,Morning,1
2555,User2555,,Non-Binary,Tablet,Bottom,News,Evening,1
5198,User5198,47.0,Male,Desktop,Bottom,,,1
4981,User4981,,Male,,Bottom,,,1
9892,User9892,51.0,,Tablet,Side,,Evening,1
5694,User5694,64.0,Male,,Top,,Night,0
8373,User8373,29.0,Male,Desktop,,Shopping,,1
5748,User5748,,,,Side,Entertainment,Morning,1
5053,User5053,61.0,,Tablet,Side,Entertainment,Morning,1
9637,User9637,36.0,Female,Tablet,Bottom,,Night,0
8373,User8373,29.0,Male,,Side,Shopping,Afternoon,1
1273,User1273,,Non-Binary,Mobile,Bottom,,,1
4483,User4483,,Non-Binary,,Top,News,Evening,1
5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1
7498,User7498,,Male,,Side,Shopping,Afternoon,1
7511,User7511,31.0,Female,Desktop,Side,Shopping,Night,1
6236,User6236,,,Tablet,Top,,,0
8948,User8948,,,Mobile,Bottom,Education,Evening,1
6708,User6708,,,Desktop,Top,,,1
1908,User1908,26.0,,Mobile,Bottom,,Evening,1
24,User24,,,,Side,,,1
3325,User3325,,Male,Mobile,Bottom,Education,Morning,1
5067,User5067,,Female,Tablet,Top,Shopping,Afternoon,0
8530,User8530,,Female,Mobile,Top,Social Media,Afternoon,1
9136,User9136,,,Desktop,Side,,Afternoon,1
5783,User5783,,,Desktop,Bottom,Education,Evening,1
171,User171,,Male,,Side,Social Media,,0
9734,User9734,,,Mobile,Bottom,News,,0
3014,User3014,,,Mobile,Top,,,1
2733,User2733,,Non-Binary,,Bottom,,,1
9753,User9753,46.0,,Tablet,Top,Entertainment,Night,1
6153,User6153,30.0,,,Side,Entertainment,,1
6337,User6337,,,Mobile,Top,,Night,1
4228,User4228,,,Desktop,Side,,Morning,1
8041,User8041,,,Mobile,Bottom,,Afternoon,1
6030,User6030,,Female,,Side,,Night,0
6849,User6849,39.0,,Mobile,Top,Entertainment,,1
2372,User2372,59.0,Female,,Side,News,Morning,0
1534,User1534,47.0,Non-Binary,Desktop,Side,,Morning,0
9660,User9660,,,Desktop,Top,Social Media,Night,1
5980,User5980,40.0,Female,,Side,,,1
7016,User7016,24.0,,,Top,,Afternoon,0
400,User400,52.0,Non-Binary,Tablet,Side,,Evening,1
4853,User4853,,,Tablet,,Shopping,Afternoon,1
8361,User8361,41.0,Female,,Side,News,Afternoon,1
9267,User9267,,,Desktop,,,Morning,1
4347,User4347,53.0,Female,Mobile,,Social Media,Evening,0
6957,User6957,36.0,Female,Desktop,Top,Education,Morning,0
9220,User9220,21.0,,Mobile,Side,Social Media,,1
6958,User6958,18.0,Non-Binary,Mobile,Side,,Afternoon,0
6268,User6268,,,Desktop,Top,,Night,1
1305,User1305,,Female,Tablet,Top,News,Night,1
4717,User4717,59.0,,Tablet,Top,Entertainment,Night,0
4006,User4006,,Non-Binary,Mobile,Side,,Afternoon,0
5114,User5114,34.0,,Mobile,Bottom,,Night,0
100,User100,,Non-Binary,Tablet,,Social Media,Morning,0
7229,User7229,43.0,Non-Binary,Mobile,Top,Social Media,Night,1
7145,User7145,,,Desktop,Side,Entertainment,Evening,0
3906,User3906,,Non-Binary,Tablet,,,,1
5921,User5921,,,Desktop,,,,1
2934,User2934,,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
5520,User5520,,Non-Binary,Desktop,Bottom,,Afternoon,1
6449,User6449,42.0,,Desktop,Top,Shopping,Night,1
1136,User1136,58.0,,Mobile,Side,,,1
2431,User2431,54.0,Male,Desktop,Top,,Night,1
6331,User6331,,,Desktop,,News,Night,0
2311,User2311,,,Desktop,Bottom,,Afternoon,1
5053,User5053,61.0,,Tablet,Side,Entertainment,Morning,1
2043,User2043,,Non-Binary,,,,Evening,0
6893,User6893,,,Mobile,,Entertainment,Evening,1
1053,User1053,50.0,,Tablet,Bottom,,Night,0
3645,User3645,34.0,,,Side,Entertainment,Afternoon,0
5418,User5418,,Male,Mobile,,Entertainment,Evening,1
2173,User2173,52.0,Male,Mobile,Bottom,,,1
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Evening,1
1148,User1148,25.0,,Mobile,Bottom,,Afternoon,1
564,User564,36.0,,Desktop,Bottom,Education,Morning,0
6409,User6409,52.0,Male,Desktop,Top,,,1
8557,User8557,,,Mobile,Side,Entertainment,,0
2330,User2330,27.0,,Tablet,Top,,Evening,0
5276,User5276,42.0,,Tablet,Side,Shopping,,1
4281,User4281,55.0,,,,Education,,0
4108,User4108,36.0,,,,,Morning,1
1762,User1762,41.0,,,Side,Entertainment,Afternoon,1
8101,User8101,59.0,,,,,Afternoon,1
5053,User5053,61.0,,Tablet,Side,Entertainment,Morning,1
5748,User5748,,,,,,Morning,1
293,User293,35.0,Non-Binary,Desktop,Side,Social Media,Morning,0
6153,User6153,30.0,,Mobile,Side,Entertainment,Night,1
6886,User6886,43.0,Male,Mobile,Bottom,,,1
503,User503,43.0,,Desktop,,Social Media,Morning,1
7526,User7526,,,Tablet,Side,,Evening,1
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1
6251,User6251,44.0,Non-Binary,Mobile,Side,,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,,Education,Evening,1
7544,User7544,,Female,Mobile,,News,Afternoon,1
8018,User8018,,,Desktop,Side,,Night,1
7348,User7348,29.0,,Desktop,Top,Shopping,Evening,0
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1
7765,User7765,,,,Side,Entertainment,Evening,0
7757,User7757,61.0,Non-Binary,Tablet,Side,,Night,0
9397,User9397,19.0,,Tablet,Top,Entertainment,Evening,1
2733,User2733,,Non-Binary,Tablet,,,Morning,1
6296,User6296,29.0,,Desktop,Bottom,Education,Evening,1
5783,User5783,,,Desktop,,,Evening,1
6928,User6928,41.0,Non-Binary,Tablet,Side,News,,0
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1
2059,User2059,58.0,,,,Social Media,Afternoon,0
7097,User7097,28.0,Female,Tablet,Side,Shopping,Morning,0
2721,User2721,,Male,Mobile,Side,Social Media,Afternoon,0
3604,User3604,49.0,Male,Tablet,,News,Morning,1
2656,User2656,,,Mobile,Side,Shopping,Night,0
1635,User1635,54.0,Female,Tablet,,News,,1
6762,User6762,28.0,,Tablet,Bottom,Shopping,Afternoon,0
9516,User9516,,Female,,,,Morning,1
973,User973,,,Mobile,Bottom,,,1
5030,User5030,54.0,,Tablet,Top,,,1
5389,User5389,,,Desktop,,Education,Evening,0
5751,User5751,41.0,Female,Desktop,Side,Social Media,,0
9888,User9888,49.0,Male,,Top,News,Morning,1
8892,User8892,40.0,Male,,Side,,Night,0
5194,User5194,53.0,Male,Mobile,,News,Afternoon,1
3375,User3375,,Non-Binary,Mobile,Bottom,Education,,1
5921,User5921,,,Desktop,Side,,Morning,1
24,User24,,,Tablet,Side,,Afternoon,1
9934,User9934,29.0,,,Top,,Evening,0
3562,User3562,,,,,,Night,0
5941,User5941,,Non-Binary,Desktop,Side,Education,Evening,0
1710,User1710,,,Tablet,Side,,,1
5182,User5182,43.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,0
6495,User6495,,Non-Binary,Tablet,,Education,Afternoon,1
1905,User1905,62.0,,Mobile,Bottom,Education,Night,1
8832,User8832,,,,Side,,Night,1
5110,User5110,44.0,Female,Tablet,,Shopping,Morning,1
7874,User7874,33.0,Non-Binary,Tablet,,Entertainment,Evening,0
7526,User7526,,,Tablet,Side,,Evening,1
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1
674,User674,,,Tablet,Side,Entertainment,Evening,1
5980,User5980,40.0,,Desktop,Side,,Morning,1
5566,User5566,,Non-Binary,Mobile,Bottom,Social Media,,1
2336,User2336,32.0,,,Side,,Morning,1
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Night,1
427,User427,34.0,,Desktop,Side,Entertainment,,0
5623,User5623,53.0,,Desktop,Side,,Morning,1
2272,User2272,52.0,,Tablet,Bottom,News,Morning,1
5498,User5498,,Female,Tablet,Side,Education,Morning,1
7152,User7152,32.0,,Tablet,,,,1
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1
9611,User9611,,Male,Desktop,Side,Entertainment,Afternoon,1
3746,User3746,,Male,Desktop,Top,,Morning,1
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1
5623,User5623,,,Desktop,Side,,Morning,1
6202,User6202,,Female,Tablet,Bottom,,Night,1
4849,User4849,50.0,Male,Desktop,Side,,,0
674,User674,,,Tablet,Side,Entertainment,Evening,1
2542,User2542,,Non-Binary,Mobile,Side,,Evening,1
7828,User7828,29.0,,Tablet,Bottom,,Morning,1
3644,User3644,,Female,,Side,Entertainment,Evening,1
3246,User3246,,Female,Mobile,Top,Education,Afternoon,1
1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1
9057,User9057,38.0,,Desktop,Side,,,1
3422,User3422,,,,Top,Social Media,Morning,0
6679,User6679,26.0,Male,,Bottom,,Night,1
5566,User5566,,,Mobile,Bottom,Social Media,Morning,1
2117,User2117,39.0,,Tablet,Bottom,,Afternoon,0
3297,User3297,18.0,Female,,Bottom,,Night,1
1914,User1914,42.0,Male,,,Shopping,Night,1
3297,User3297,,Female,Tablet,Bottom,,Night,1
1487,User1487,,Male,,,Education,Morning,0
6602,User6602,,Female,Desktop,,,Night,1
8174,User8174,20.0,Female,Mobile,,,Afternoon,1
804,User804,24.0,,Mobile,,,Afternoon,0
188,User188,56.0,Female,Tablet,Bottom,News,Morning,1
1296,User1296,34.0,,Tablet,,,Morning,1
3861,User3861,,Non-Binary,Mobile,Bottom,Education,Night,0
6708,User6708,,,Desktop,,,Night,1
3908,User3908,50.0,Female,,Bottom,,Evening,1
1077,User1077,,Non-Binary,Desktop,Top,,,1
9064,User9064,41.0,Female,Mobile,,Entertainment,Night,1
7670,User7670,,,Tablet,,Education,,1
9807,User9807,35.0,,Tablet,Bottom,Education,Night,1
2295,User2295,53.0,,Tablet,Bottom,,Afternoon,0
2137,User2137,,Male,Tablet,Side,News,Night,1
7322,User7322,,Female,Desktop,Bottom,Social Media,Afternoon,1
7248,User7248,,Non-Binary,Mobile,Top,Social Media,Evening,1
7962,User7962,58.0,,,Top,,Afternoon,1
7076,User7076,,Non-Binary,,Side,News,Afternoon,0
4230,User4230,35.0,Female,,Top,Education,,1
2156,User2156,46.0,Female,Tablet,Side,,Afternoon,1
7002,User7002,,,Tablet,Side,,,0
3403,User3403,56.0,Female,Desktop,Top,,Night,1
8684,User8684,,,Tablet,Top,Shopping,Afternoon,1
8101,User8101,59.0,,Desktop,Bottom,,Afternoon,1
9408,User9408,,,Desktop,Bottom,News,Night,0
2289,User2289,,Female,Desktop,Bottom,Shopping,Morning,1
5295,User5295,56.0,Non-Binary,Desktop,Side,Shopping,Night,0
387,User387,22.0,,Mobile,Side,Education,Afternoon,0
6112,User6112,34.0,,Desktop,Bottom,Education,,0
1420,User1420,62.0,Non-Binary,Desktop,,News,,1
8459,User8459,,,Tablet,Bottom,Entertainment,,1
7674,User7674,43.0,Female,,,,Afternoon,1
7652,User7652,,Male,Mobile,Bottom,Education,Morning,1
2691,User2691,,Non-Binary,Desktop,Bottom,News,Afternoon,1
2021,User2021,41.0,Male,Mobile,Bottom,Social Media,,1
375,User375,26.0,Non-Binary,Mobile,Top,,,1
8115,User8115,,Female,,,Social Media,Afternoon,1
9775,User9775,31.0,Female,Tablet,Side,Shopping,Afternoon,0
5482,User5482,34.0,,Mobile,Bottom,Entertainment,Evening,0
2596,User2596,52.0,,Mobile,,Social Media,Afternoon,0
692,User692,,Non-Binary,Desktop,,,Night,0
5030,User5030,,,Tablet,Top,,Morning,1
2839,User2839,54.0,,,Bottom,Education,Afternoon,0
2157,User2157,42.0,,Desktop,Side,Shopping,Night,0
6086,User6086,,Male,Desktop,Bottom,,Morning,1
8957,User8957,,,,Top,,Morning,1
2336,User2336,32.0,,Tablet,,,Morning,1
4906,User4906,,Male,,,,Evening,0
8760,User8760,,,Tablet,,News,Night,0
6906,User6906,,Non-Binary,Mobile,Top,,Morning,1
2275,User2275,28.0,,Mobile,Bottom,News,Morning,0
5420,User5420,,Male,Mobile,Bottom,,Morning,1
6143,User6143,29.0,Non-Binary,,Bottom,,Afternoon,1
9157,User9157,,,Mobile,Bottom,Entertainment,Morning,1
4266,User4266,,,Desktop,,News,Morning,1
5878,User5878,,,,,Education,Afternoon,1
5586,User5586,,Female,,,,Afternoon,0
5279,User5279,,,Desktop,Bottom,,Afternoon,0
1945,User1945,20.0,Female,Tablet,Side,Entertainment,Night,1
8846,User8846,60.0,Non-Binary,Tablet,,Entertainment,,0
6657,User6657,22.0,,Desktop,Bottom,,,1
5955,User5955,59.0,,Tablet,Side,,Evening,1
28,User28,44.0,,,Bottom,,Evening,0
6743,User6743,,,Mobile,Side,Entertainment,Evening,1
6209,User6209,,Female,Tablet,Top,Entertainment,Afternoon,0
9550,User9550,,Non-Binary,Desktop,Top,Education,Afternoon,1
9676,User9676,,,Mobile,Top,,Morning,1
7511,User7511,31.0,,Desktop,Side,Shopping,Night,1
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1
9572,User9572,38.0,,,Bottom,,Morning,1
6540,User6540,61.0,,Tablet,,,Afternoon,0
6980,User6980,62.0,,Desktop,,,Night,1
2595,User2595,,Female,Desktop,Bottom,,Morning,1
8127,User8127,,,,Bottom,,Night,1
7131,User7131,,Female,Tablet,Bottom,Entertainment,Night,0
3178,User3178,62.0,,Mobile,,,,0
9419,User9419,64.0,,Mobile,Side,Social Media,Afternoon,1
6487,User6487,,Male,,Side,,Morning,1
5572,User5572,48.0,,,Top,,Night,0
5878,User5878,,,,Bottom,,Afternoon,1
5376,User5376,,,,Top,,,0
8095,User8095,22.0,Female,Tablet,Side,Entertainment,Afternoon,0
1178,User1178,,,Desktop,Bottom,,Evening,1
4049,User4049,57.0,,Desktop,Top,,Night,1
8278,User8278,,,Mobile,Top,,,1
5756,User5756,51.0,Non-Binary,Tablet,,Shopping,Afternoon,1
1225,User1225,,,Tablet,Side,Entertainment,Evening,1
3429,User3429,59.0,,Tablet,Side,Social Media,Morning,1
6746,User6746,,,Desktop,Top,Social Media,Afternoon,0
3032,User3032,31.0,Male,Desktop,Side,,Morning,0
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1
5346,User5346,30.0,Non-Binary,Tablet,,News,Morning,1
1171,User1171,,Female,,Bottom,,Night,1
8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1
412,User412,,Male,Tablet,Top,News,,1
9320,User9320,,Male,Mobile,Side,Entertainment,Night,0
8083,User8083,,,,Bottom,News,Morning,0
770,User770,,Female,,Bottom,,Evening,1
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1
3225,User3225,23.0,,Tablet,Bottom,Entertainment,Morning,1
1635,User1635,,Female,,Top,News,Evening,1
