id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,data_quality_score
6438,User6438,,Non-Binary,Tablet,Top,Shopping,Night,1,5
6527,User6527,,Male,Desktop,Side,,Evening,0,3
3943,User3943,45.0,Male,Desktop,Side,Social Media,Afternoon,0,4
8196,User8196,,Male,Desktop,Bottom,Shopping,Evening,0,4
7420,User7420,44.0,Male,Mobile,Top,,Night,0,5
2946,User2946,37.0,Female,Desktop,Bottom,,Afternoon,1,4
5066,User5066,,Male,Mobile,Side,,Morning,1,3
9967,User9967,,Male,Mobile,Side,Education,Evening,1,3
8049,User8049,,Male,Desktop,Top,Education,Evening,0,5
6669,User6669,38.0,Female,Mobile,Side,,Night,1,5
7138,User7138,26.0,Male,Tablet,Top,Social Media,,1,5
1975,User1975,,Female,Mobile,Top,Social Media,,1,4
9572,User9572,38.0,Male,Mobile,Bottom,Social Media,Morning,1,5
9805,User9805,47.0,Male,Desktop,Bottom,,Evening,0,3
8018,User8018,,Male,Desktop,Side,,Night,1,2
4976,User4976,34.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,5
5329,User5329,54.0,Male,Tablet,Bottom,Education,Evening,1,5
8147,User8147,32.0,Female,Desktop,Bottom,,Night,1,4
7154,User7154,44.0,Male,Desktop,Side,,Night,0,3
620,User620,,Non-Binary,Mobile,Bottom,,,0,3
3371,User3371,25.0,Male,Desktop,Top,Education,Morning,0,4
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Night,1,6
1858,User1858,39.0,Non-Binary,Desktop,,,,0,3
6378,User6378,51.0,Male,Desktop,Bottom,,Evening,0,4
8114,User8114,,Male,Tablet,Side,,Afternoon,0,2
3875,User3875,,Non-Binary,Mobile,Bottom,Shopping,Evening,0,5
7007,User7007,,Non-Binary,Tablet,Top,News,Afternoon,0,4
190,User190,,Male,Mobile,Top,Entertainment,Night,0,4
8018,User8018,,Male,Desktop,Side,,,1,2
4963,User4963,,Male,Desktop,Top,Social Media,Night,0,4
9227,User9227,,Non-Binary,Mobile,Side,,Morning,1,4
7268,User7268,28.0,Female,Desktop,Bottom,,Evening,1,5
7266,User7266,,Male,Tablet,Top,Education,Afternoon,1,3
998,User998,,Male,Desktop,Top,,,1,1
3042,User3042,,Male,Desktop,Side,Social Media,Afternoon,1,3
1420,User1420,62.0,Non-Binary,Desktop,,News,,1,4
7971,User7971,,Non-Binary,Desktop,Top,,Evening,1,3
9418,User9418,20.0,Male,Tablet,Side,News,Night,1,6
8729,User8729,,Non-Binary,Desktop,Side,,Afternoon,0,4
680,User680,,Male,Mobile,Bottom,News,Night,0,5
985,User985,46.0,Male,Desktop,Top,Shopping,Afternoon,0,6
82,User82,,Male,Mobile,Side,,Evening,0,3
2137,User2137,,Male,Tablet,Side,News,,1,4
1126,User1126,31.0,Male,Tablet,Side,,,1,3
8144,User8144,64.0,Male,Tablet,Bottom,News,Morning,0,5
2150,User2150,39.0,Male,Mobile,Top,,Night,0,4
5082,User5082,44.0,Male,Mobile,Top,Shopping,Afternoon,1,4
9419,User9419,,Male,Mobile,Side,Social Media,Afternoon,1,4
4675,User4675,,Female,Tablet,Top,Education,Night,0,5
5860,User5860,,Male,Desktop,Bottom,Entertainment,,1,2
1653,User1653,37.0,Non-Binary,Mobile,Top,News,Evening,0,6
764,User764,,Male,Mobile,Side,,Morning,0,3
6906,User6906,,Non-Binary,Desktop,Side,,Morning,1,2
6457,User6457,51.0,Male,Desktop,Side,,Afternoon,0,5
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,6
3908,User3908,50.0,Female,Desktop,Bottom,,,1,4
8753,User8753,,Non-Binary,Tablet,Top,Entertainment,Morning,1,5
7516,User7516,,Male,Desktop,Side,Entertainment,Evening,0,4
3117,User3117,21.0,Male,Tablet,Bottom,,Afternoon,1,4
8373,User8373,29.0,Male,Desktop,Side,,Afternoon,1,4
2021,User2021,41.0,Male,Mobile,Bottom,Social Media,Night,1,5
3071,User3071,39.0,Male,Desktop,Top,,Evening,0,4
5543,User5543,,Non-Binary,Desktop,Bottom,,Afternoon,0,3
6573,User6573,55.0,Male,Desktop,Side,,Evening,1,4
6494,User6494,,Non-Binary,Desktop,Top,Social Media,,0,3
2289,User2289,,Female,Desktop,Bottom,Shopping,Morning,1,5
9511,User9511,37.0,Female,Desktop,Side,News,Evening,0,6
2425,User2425,42.0,Male,Tablet,Top,Entertainment,Morning,0,6
250,User250,,Male,Mobile,Bottom,News,Afternoon,1,4
911,User911,32.0,Non-Binary,Desktop,Top,,Night,1,5
112,User112,,Male,Tablet,Top,,,0,2
6287,User6287,40.0,Male,Tablet,Bottom,,Morning,1,4
5732,User5732,,Non-Binary,Tablet,Bottom,,Evening,1,4
4034,User4034,43.0,Male,Desktop,Top,,Night,1,4
3375,User3375,52.0,Male,Desktop,Bottom,Education,Morning,1,4
6248,User6248,,Female,Mobile,Top,,Evening,1,3
6132,User6132,,Non-Binary,Mobile,Bottom,,Night,0,4
7619,User7619,62.0,Male,Desktop,Side,News,Night,0,5
8373,User8373,,Male,Desktop,,Shopping,,1,2
5498,User5498,,Female,Tablet,Side,Education,,1,4
6683,User6683,,Female,Tablet,Side,,,1,3
9617,User9617,63.0,Male,Tablet,Side,,Afternoon,1,4
342,User342,28.0,Male,Mobile,Side,,,0,3
2309,User2309,,Male,Tablet,Top,,Night,1,2
4634,User4634,,Non-Binary,Desktop,Side,Shopping,Afternoon,0,5
992,User992,,Male,Desktop,Bottom,Education,Night,0,4
3180,User3180,,Male,Desktop,Bottom,,Morning,0,2
8115,User8115,20.0,Female,Desktop,Top,,Afternoon,1,4
8631,User8631,,Female,Desktop,Top,,Morning,1,4
6467,User6467,,Non-Binary,Desktop,Side,,Morning,1,4
3854,User3854,,Male,Tablet,Bottom,Social Media,Afternoon,1,4
9504,User9504,,Male,Desktop,Top,Shopping,Morning,1,4
228,User228,46.0,Male,Mobile,Top,Social Media,Evening,1,5
4325,User4325,,Male,Tablet,Side,Shopping,Morning,0,5
4140,User4140,,Male,Mobile,Top,,,0,2
4848,User4848,,Female,Desktop,Side,,Night,1,3
3641,User3641,33.0,Female,Desktop,,,,1,2
5756,User5756,51.0,Male,Tablet,Top,Shopping,Afternoon,1,5
3343,User3343,39.0,Non-Binary,Tablet,Top,,,0,4
8493,User8493,,Male,Mobile,Side,,,0,2
9689,User9689,,Male,Desktop,Bottom,Entertainment,Afternoon,1,4
1253,User1253,36.0,Male,Desktop,Bottom,,Morning,1,4
5198,User5198,47.0,Male,Desktop,Bottom,Education,Night,1,6
5119,User5119,,Male,Desktop,Bottom,Entertainment,Morning,0,4
9149,User9149,24.0,Male,Mobile,Side,Entertainment,Night,1,5
1926,User1926,50.0,Female,Mobile,Bottom,,Night,0,5
1914,User1914,42.0,Male,Tablet,Bottom,,Night,1,5
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1,6
7745,User7745,,Female,Desktop,Top,Education,Afternoon,0,4
3801,User3801,26.0,Non-Binary,Desktop,Side,,,1,4
1935,User1935,30.0,Female,Desktop,Bottom,,Afternoon,1,5
7941,User7941,41.0,Male,Desktop,Bottom,,Afternoon,1,4
1606,User1606,,Male,Mobile,Bottom,Education,Afternoon,0,4
9090,User9090,41.0,Male,Desktop,Side,,,1,4
5301,User5301,,Male,Tablet,Side,,Night,1,4
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1,5
1651,User1651,35.0,Non-Binary,Mobile,Side,,Afternoon,0,5
2346,User2346,,Non-Binary,Mobile,Bottom,,,0,3
6581,User6581,33.0,Male,Mobile,,News,,1,3
8701,User8701,,Female,Desktop,Top,,Evening,0,3
5324,User5324,,Male,Mobile,Top,Social Media,Night,1,4
9420,User9420,,Non-Binary,Tablet,Side,,,1,3
2913,User2913,57.0,Male,Mobile,Side,Social Media,,1,4
5105,User5105,64.0,Male,Tablet,Top,Entertainment,Morning,0,6
3641,User3641,33.0,Female,Tablet,Top,,Night,1,5
5501,User5501,,Non-Binary,Mobile,Bottom,Social Media,Evening,1,5
4459,User4459,,Non-Binary,Desktop,Top,,Afternoon,0,4
1704,User1704,61.0,Female,Tablet,Bottom,Shopping,,1,5
9690,User9690,,Male,Tablet,Side,,Night,0,3
9550,User9550,58.0,Non-Binary,Desktop,Top,Education,Afternoon,1,5
8916,User8916,,Male,Tablet,Bottom,Education,,0,4
6869,User6869,,Male,Desktop,Bottom,Shopping,Morning,0,4
9180,User9180,52.0,Male,Desktop,Bottom,Education,Night,0,5
8809,User8809,42.0,Male,Desktop,Side,Social Media,Morning,0,4
8726,User8726,62.0,Male,Desktop,Side,Education,Morning,1,5
9472,User9472,25.0,Male,Mobile,Bottom,Shopping,Evening,0,5
8972,User8972,,Male,Tablet,Bottom,,Night,0,2
7505,User7505,,Male,Desktop,Top,,Afternoon,0,2
6401,User6401,45.0,Female,Mobile,Side,Social Media,,1,5
9290,User9290,61.0,Male,Desktop,Bottom,Entertainment,,1,4
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,4
1127,User1127,,Male,Desktop,Side,,Afternoon,1,3
7248,User7248,,Non-Binary,Desktop,Top,Social Media,Evening,1,4
6842,User6842,37.0,Female,Desktop,Side,Entertainment,Afternoon,0,6
3915,User3915,,Female,Desktop,Side,,Evening,1,4
5414,User5414,,Female,Desktop,Bottom,Entertainment,,1,4
7670,User7670,,Female,Tablet,Top,Education,Night,1,5
4661,User4661,,Non-Binary,Mobile,Bottom,,Night,0,4
5574,User5574,52.0,Male,Desktop,Bottom,Shopping,,1,3
8071,User8071,,Male,Desktop,Side,,Morning,0,1
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,6
3037,User3037,36.0,Male,Desktop,Bottom,Shopping,Morning,1,4
8906,User8906,,Male,Desktop,Top,,Night,1,4
8965,User8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1,6
6155,User6155,57.0,Female,Tablet,Top,News,,0,5
235,User235,55.0,Male,Mobile,Side,,Morning,0,4
5980,User5980,40.0,Female,Desktop,Side,,Morning,1,5
674,User674,,Male,Tablet,Side,Entertainment,Evening,1,4
8515,User8515,,Non-Binary,Mobile,Bottom,Entertainment,,1,4
9766,User9766,,Male,Desktop,Bottom,Shopping,Evening,1,4
9148,User9148,19.0,Male,Mobile,Bottom,,,0,3
9807,User9807,35.0,Non-Binary,Tablet,Top,,Night,1,4
1805,User1805,,Male,Mobile,Bottom,,Afternoon,1,3
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,5
7064,User7064,61.0,Male,Tablet,Side,,Night,0,5
1524,User1524,,Male,Desktop,Bottom,,Night,1,3
6193,User6193,,Female,Desktop,Side,Shopping,Afternoon,1,4
6100,User6100,,Male,Desktop,Top,Education,Night,1,3
8750,User8750,,Female,Desktop,Top,Social Media,,0,3
3352,User3352,,Female,Desktop,Side,,Night,1,4
7533,User7533,,Female,Tablet,Side,Shopping,Night,0,5
7544,User7544,,Female,Mobile,Top,News,Afternoon,1,5
5266,User5266,55.0,Non-Binary,Desktop,Bottom,,Night,0,4
2156,User2156,,Female,Tablet,Bottom,,Afternoon,1,3
1229,User1229,22.0,Female,Desktop,Bottom,Entertainment,Morning,0,6
4092,User4092,47.0,Male,Mobile,Top,Shopping,Night,0,5
9234,User9234,,Male,Desktop,Top,,Morning,1,3
9267,User9267,,Male,Desktop,Top,,,1,2
170,User170,64.0,Male,Desktop,Bottom,,Afternoon,0,3
7800,User7800,53.0,Non-Binary,Desktop,Bottom,News,Night,0,6
323,User323,,Female,Desktop,Top,Education,Afternoon,0,5
8353,User8353,,Male,Desktop,Bottom,,Evening,1,2
4950,User4950,28.0,Male,Mobile,Side,,,1,4
2173,User2173,,Male,Mobile,Top,Shopping,Night,1,3
1650,User1650,,Male,Desktop,Bottom,,Morning,1,3
5217,User5217,,Female,Desktop,Side,Shopping,,0,4
4956,User4956,42.0,Male,Mobile,Bottom,Social Media,Morning,0,6
4228,User4228,,Male,Desktop,Side,,Morning,1,2
1401,User1401,34.0,Male,Desktop,Top,Shopping,,0,3
5526,User5526,20.0,Male,Desktop,Side,Education,Morning,0,4
674,User674,,Male,Desktop,Side,Entertainment,Evening,1,3
8924,User8924,36.0,Male,Tablet,Top,,Afternoon,0,4
4643,User4643,,Male,Desktop,Top,,Night,0,3
8491,User8491,40.0,Male,Mobile,Top,,Morning,0,4
8361,User8361,41.0,Female,Desktop,Side,News,Afternoon,1,5
2339,User2339,,Female,Desktop,Top,,Afternoon,0,4
5748,User5748,,Male,Desktop,Side,Entertainment,Morning,1,5
228,User228,,Male,Desktop,Top,Social Media,,1,2
7518,User7518,,Non-Binary,Desktop,Bottom,,Evening,1,3
4701,User4701,34.0,Male,Tablet,Top,Shopping,,0,4
8666,User8666,57.0,Male,Desktop,Side,Entertainment,,0,5
3854,User3854,56.0,Male,Tablet,Bottom,,Afternoon,1,4
9146,User9146,58.0,Male,Desktop,Top,,Afternoon,1,3
5436,User5436,40.0,Male,Desktop,Bottom,,Afternoon,1,3
9057,User9057,,Male,Desktop,Side,,Afternoon,1,2
805,User805,,Male,Desktop,Bottom,,Evening,1,3
6893,User6893,21.0,Male,Mobile,,Entertainment,,1,3
5924,User5924,,Non-Binary,Tablet,Side,Education,,0,4
1562,User1562,51.0,Male,Mobile,Bottom,News,,0,4
9290,User9290,61.0,Male,Desktop,Bottom,Entertainment,Afternoon,1,4
2228,User2228,,Female,Desktop,Top,,Evening,0,3
6730,User6730,64.0,Male,Mobile,Bottom,,Night,0,4
4804,User4804,,Non-Binary,Tablet,Bottom,,Afternoon,0,4
8512,User8512,,Non-Binary,Mobile,Top,News,Morning,0,5
3801,User3801,26.0,Non-Binary,Desktop,Bottom,,Evening,1,4
6886,User6886,43.0,Male,Desktop,Bottom,,Evening,1,4
8965,User8965,25.0,Female,Mobile,,Social Media,,1,4
8454,User8454,18.0,Female,Tablet,Side,,,0,4
3951,User3951,,Male,Desktop,Bottom,News,Night,0,3
5699,User5699,19.0,Male,Desktop,Top,,Morning,1,3
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1,5
6835,User6835,49.0,Male,Tablet,Side,Shopping,Afternoon,0,5
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1,5
5862,User5862,56.0,Male,Desktop,Side,News,Night,0,5
1635,User1635,54.0,Female,Tablet,Side,News,Evening,1,5
7856,User7856,63.0,Female,Desktop,Side,,Evening,0,5
7172,User7172,,Male,Tablet,Bottom,,Morning,0,3
1817,User1817,22.0,Non-Binary,Desktop,Side,,Night,0,3
5921,User5921,,Male,Desktop,Side,,Morning,1,2
2788,User2788,26.0,Male,Desktop,Bottom,Social Media,Night,0,4
7670,User7670,54.0,Female,Tablet,Top,Education,,1,5
8921,User8921,18.0,Male,Desktop,Top,Entertainment,Night,0,5
4483,User4483,,Non-Binary,Desktop,Top,News,,1,4
8947,User8947,22.0,Male,Desktop,Side,Entertainment,Night,1,5
1529,User1529,20.0,Female,Mobile,Top,,Afternoon,1,5
8253,User8253,,Non-Binary,Desktop,Bottom,Entertainment,Night,1,5
7322,User7322,,Female,Desktop,Bottom,Social Media,,1,4
7526,User7526,,Male,Tablet,,,,1,1
922,User922,48.0,Male,Desktop,Bottom,,Evening,0,3
4938,User4938,,Male,Desktop,Bottom,Social Media,Evening,1,4
3271,User3271,23.0,Male,Desktop,Top,Entertainment,Afternoon,0,6
7518,User7518,,Male,Desktop,Bottom,,Evening,1,3
8147,User8147,32.0,Female,Desktop,Top,,Night,1,5
8837,User8837,,Male,Desktop,Bottom,Social Media,,0,2
7229,User7229,43.0,Non-Binary,Desktop,Top,,,1,3
4361,User4361,29.0,Male,Tablet,Side,Education,,1,5
2735,User2735,30.0,Male,Mobile,Bottom,,Evening,0,5
2782,User2782,58.0,Female,Tablet,Bottom,,,0,4
6337,User6337,,Male,Mobile,Top,Social Media,,1,3
6288,User6288,61.0,Non-Binary,Desktop,Bottom,News,Afternoon,1,5
9892,User9892,,Male,Desktop,Side,,Evening,1,2
7498,User7498,,Male,Mobile,Side,Shopping,,1,4
1722,User1722,36.0,Male,Mobile,,Education,,0,3
1905,User1905,,Male,Mobile,Bottom,Education,Night,1,4
5895,User5895,,Non-Binary,Desktop,Side,,Morning,0,3
9107,User9107,62.0,Male,Mobile,Side,,Morning,0,3
4620,User4620,43.0,Male,Desktop,Side,Entertainment,Night,1,4
8459,User8459,38.0,Non-Binary,Tablet,Bottom,,Morning,1,5
3854,User3854,56.0,Male,Tablet,Bottom,Social Media,Afternoon,1,4
5955,User5955,59.0,Male,Tablet,Side,,,1,3
5189,User5189,,Female,Desktop,Top,Education,Morning,0,4
9157,User9157,,Male,Mobile,Bottom,Entertainment,,1,3
9954,User9954,56.0,Male,Desktop,Side,Entertainment,,0,5
5276,User5276,42.0,Male,Tablet,Top,Shopping,Afternoon,1,4
3060,User3060,,Male,Tablet,Bottom,News,,1,4
8174,User8174,,Male,Mobile,Bottom,,Afternoon,1,3
6788,User6788,18.0,Male,Mobile,Bottom,,Night,0,3
6959,User6959,,Male,Desktop,Top,,Evening,1,3
6122,User6122,40.0,Non-Binary,Mobile,Side,News,Night,0,6
68,User68,,Male,Tablet,Side,News,Evening,0,4
2727,User2727,,Non-Binary,Mobile,Bottom,,Afternoon,1,4
5832,User5832,28.0,Non-Binary,Desktop,Side,,,1,4
1638,User1638,53.0,Non-Binary,Tablet,Bottom,Education,Evening,0,6
6237,User6237,32.0,Non-Binary,Mobile,Bottom,,Morning,1,4
2485,User2485,57.0,Non-Binary,Mobile,Top,News,Night,1,5
5490,User5490,50.0,Non-Binary,Mobile,Top,,,0,4
3741,User3741,,Female,Desktop,Bottom,Social Media,Evening,0,3
5869,User5869,,Male,Desktop,Side,,Evening,0,1
8774,User8774,,Male,Desktop,Top,,Evening,0,3
6438,User6438,53.0,Non-Binary,Tablet,Top,Shopping,Night,1,6
412,User412,,Male,Tablet,Side,,Evening,1,2
1454,User1454,,Female,Desktop,Top,,,1,2
5421,User5421,47.0,Non-Binary,Desktop,Bottom,,Morning,0,4
1178,User1178,,Male,Desktop,Bottom,,Evening,1,3
4057,User4057,,Male,Desktop,Side,,Evening,1,3
5489,User5489,,Male,Desktop,Bottom,Social Media,Evening,0,4
3915,User3915,,Female,Desktop,Side,,Evening,1,3
1428,User1428,,Non-Binary,Desktop,Top,,Evening,0,4
3073,User3073,,Female,Desktop,Top,,Afternoon,0,3
7151,User7151,,Non-Binary,Tablet,Side,News,Morning,1,5
2787,User2787,32.0,Male,Tablet,Side,News,Evening,0,4
6161,User6161,61.0,Male,Tablet,Side,,Afternoon,1,3
5193,User5193,,Female,Desktop,Side,Education,,1,4
9527,User9527,44.0,Male,Desktop,Top,News,Afternoon,0,5
3335,User3335,24.0,Male,Mobile,Side,Entertainment,Night,1,5
4969,User4969,62.0,Female,Tablet,Side,News,,0,5
1755,User1755,,Non-Binary,Desktop,,News,,1,2
1171,User1171,,Female,Mobile,Bottom,,Night,1,3
1919,User1919,,Male,Tablet,Top,Entertainment,Night,0,3
4429,User4429,34.0,Male,Mobile,Bottom,,Morning,1,3
4871,User4871,58.0,Male,Desktop,Side,,,1,3
8339,User8339,41.0,Female,Mobile,Side,Education,,0,5
6413,User6413,,Female,Mobile,Top,Shopping,Night,0,5
8277,User8277,44.0,Female,Desktop,,Social Media,,0,4
8606,User8606,28.0,Male,Mobile,Side,News,Night,0,6
5980,User5980,,Female,Desktop,Side,,Morning,1,4
6449,User6449,42.0,Male,Desktop,Top,,Night,1,4
9689,User9689,,Male,Desktop,Bottom,,,1,2
6979,User6979,62.0,Male,Desktop,Top,,Morning,0,2
1710,User1710,37.0,Male,Tablet,Side,,Afternoon,1,4
4021,User4021,,Male,Desktop,Side,,Morning,1,2
9516,User9516,28.0,Female,Desktop,Top,,Morning,1,5
5732,User5732,,Non-Binary,Desktop,Bottom,,,1,2
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1,6
3045,User3045,,Male,Mobile,Bottom,,Afternoon,0,4
4848,User4848,,Female,Desktop,Bottom,,,1,3
6980,User6980,62.0,Male,Desktop,Bottom,,Night,1,4
6063,User6063,18.0,Non-Binary,Desktop,Side,,,0,4
2076,User2076,18.0,Female,Mobile,Bottom,News,Morning,0,6
3245,User3245,40.0,Male,Desktop,Side,Shopping,,1,4
3299,User3299,44.0,Male,Tablet,Side,,,1,3
8522,User8522,,Male,Desktop,Side,Shopping,Evening,0,4
6862,User6862,,Male,Tablet,Side,Education,Afternoon,1,4
9013,User9013,,Male,Desktop,Bottom,,Night,0,2
4042,User4042,47.0,Female,Desktop,Bottom,News,Night,0,5
9070,User9070,,Non-Binary,Tablet,Bottom,,Morning,1,4
58,User58,36.0,Female,Mobile,Top,,Morning,1,5
6186,User6186,48.0,Non-Binary,Desktop,Side,,Night,0,4
6505,User6505,37.0,Female,Tablet,Side,,,0,4
375,User375,26.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1,5
674,User674,,Male,Tablet,Side,,Evening,1,3
6116,User6116,,Male,Mobile,Side,Education,Evening,0,4
1791,User1791,,Male,Tablet,Bottom,Education,Night,0,4
8253,User8253,57.0,Male,Desktop,Bottom,Entertainment,Night,1,5
606,User606,,Non-Binary,Desktop,Bottom,Entertainment,,1,4
6475,User6475,,Non-Binary,Tablet,Bottom,,Evening,0,4
1207,User1207,42.0,Male,Mobile,Bottom,Education,Evening,0,5
5386,User5386,57.0,Male,Mobile,Top,Education,Evening,0,4
9397,User9397,19.0,Male,Desktop,Top,Entertainment,Evening,1,4
6015,User6015,,Female,Desktop,Bottom,Education,Morning,0,5
5579,User5579,,Non-Binary,Mobile,Side,Shopping,Evening,1,4
9842,User9842,43.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,4
742,User742,21.0,Male,Mobile,Bottom,Shopping,Morning,0,5
5968,User5968,,Male,Tablet,Side,,Evening,1,3
6861,User6861,,Non-Binary,Tablet,Side,,,1,3
4411,User4411,49.0,Female,Desktop,Bottom,,Morning,0,4
1937,User1937,26.0,Male,Mobile,Side,,,0,3
8710,User8710,18.0,Male,Tablet,Top,,Night,0,4
5942,User5942,,Non-Binary,Tablet,Bottom,Social Media,,1,4
5805,User5805,29.0,Non-Binary,Tablet,Bottom,,Morning,0,5
8120,User8120,34.0,Female,Mobile,Side,,Evening,0,5
7138,User7138,26.0,Male,Tablet,Side,,Night,1,4
4290,User4290,,Male,Tablet,Side,Shopping,Afternoon,0,4
7450,User7450,,Male,Desktop,Side,,Night,1,3
8056,User8056,25.0,Male,Mobile,Top,,Afternoon,0,4
2392,User2392,62.0,Male,Tablet,Side,News,,0,4
2865,User2865,,Male,Tablet,Bottom,Entertainment,Night,0,4
1741,User1741,,Male,Desktop,Bottom,,Night,1,2
393,User393,40.0,Male,Desktop,Side,,Morning,1,3
8994,User8994,34.0,Female,Mobile,Bottom,Entertainment,Morning,1,6
7962,User7962,,Male,Tablet,Top,,Afternoon,1,3
9789,User9789,36.0,Male,Tablet,Side,,Morning,1,4
891,User891,43.0,Male,Tablet,Bottom,Social Media,Morning,0,6
6854,User6854,32.0,Male,Mobile,Bottom,,,1,3
2457,User2457,61.0,Non-Binary,Mobile,Side,,Evening,0,4
2156,User2156,46.0,Female,Tablet,Side,,Afternoon,1,5
5579,User5579,,Non-Binary,Mobile,Side,Shopping,Evening,1,5
1948,User1948,57.0,Male,Mobile,Top,,Evening,0,5
5525,User5525,39.0,Female,Tablet,Bottom,,Morning,0,5
3323,User3323,48.0,Female,Tablet,Side,,Afternoon,1,5
2236,User2236,59.0,Male,Desktop,Bottom,,Evening,0,4
8530,User8530,52.0,Female,Mobile,Top,Social Media,,1,5
4348,User4348,62.0,Female,Desktop,Side,Shopping,Afternoon,1,5
488,User488,62.0,Non-Binary,Mobile,Side,,,0,4
7,User7,,Female,Desktop,Bottom,,Evening,1,3
8252,User8252,,Male,Desktop,Bottom,,Night,1,2
9057,User9057,38.0,Male,Desktop,Top,,Afternoon,1,3
4592,User4592,,Male,Desktop,Top,,Night,0,3
1543,User1543,49.0,Male,Tablet,Top,,Morning,0,4
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1,6
4483,User4483,,Non-Binary,Desktop,Top,,Evening,1,4
255,User255,,Male,Desktop,Bottom,,Night,1,3
5921,User5921,,Male,Desktop,Side,,,1,2
9337,User9337,52.0,Non-Binary,Desktop,Top,Education,,0,4
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1,5
7041,User7041,40.0,Male,Tablet,Top,Shopping,Afternoon,0,4
4361,User4361,29.0,Male,Tablet,Bottom,Education,Afternoon,1,4
9185,User9185,,Male,Mobile,Bottom,Shopping,Night,0,3
1587,User1587,45.0,Female,Desktop,Bottom,,Afternoon,0,4
79,User79,,Male,Mobile,Side,Entertainment,Morning,0,4
4086,User4086,,Female,Desktop,Top,Entertainment,,1,4
9057,User9057,38.0,Male,Desktop,Side,,,1,3
2542,User2542,58.0,Male,Mobile,Top,Entertainment,Evening,1,4
2499,User2499,50.0,Male,Tablet,Bottom,,,0,3
9977,User9977,57.0,Female,Mobile,Bottom,Social Media,,0,5
3854,User3854,56.0,Male,Desktop,Bottom,Social Media,Afternoon,1,4
3658,User3658,45.0,Male,Desktop,Side,,Night,1,4
6395,User6395,,Non-Binary,Desktop,Top,,Morning,0,3
661,User661,33.0,Male,Mobile,Side,,Night,0,4
4539,User4539,54.0,Male,Mobile,Bottom,,Night,1,3
8800,User8800,,Female,Mobile,Bottom,,Evening,0,4
7249,User7249,,Female,Mobile,Top,,,0,3
119,User119,59.0,Male,Tablet,Top,,Night,1,3
9057,User9057,,Male,Desktop,Side,,Afternoon,1,3
7151,User7151,,Non-Binary,Tablet,Side,News,,1,4
5053,User5053,61.0,Male,Tablet,Side,Entertainment,Morning,1,5
58,User58,,Female,Desktop,Top,Shopping,Morning,1,4
4348,User4348,,Male,Desktop,Side,,Afternoon,1,2
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1,6
9239,User9239,,Male,Desktop,Top,,Afternoon,0,2
9419,User9419,64.0,Male,Mobile,Side,Social Media,Afternoon,1,5
929,User929,24.0,Male,Desktop,Top,,Night,0,3
9573,User9573,,Non-Binary,Tablet,Top,News,Afternoon,0,5
1520,User1520,,Male,Desktop,Top,Entertainment,,0,3
2917,User2917,,Male,Desktop,Top,Shopping,,0,4
1348,User1348,60.0,Male,Desktop,Side,,Afternoon,0,2
2094,User2094,,Male,Desktop,Bottom,News,Night,0,4
9057,User9057,38.0,Male,Desktop,Top,,Afternoon,1,2
6328,User6328,,Male,Mobile,Side,,Morning,0,3
3481,User3481,22.0,Male,Mobile,Top,,Evening,0,4
393,User393,40.0,Male,Desktop,Bottom,Shopping,Morning,1,5
8326,User8326,23.0,Female,Desktop,Side,Entertainment,Evening,1,4
9888,User9888,49.0,Male,Mobile,,News,,1,4
5280,User5280,,Male,Desktop,Side,,Afternoon,0,3
